mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	decrescendo_hairpin	crescendo_hairpin	Ottava:8va	Trill:trill
84	82	655/4	663/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1265									150	2	2				
84	82	164	166	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1266									150	2	2				
84	82	657/4	665/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1267									150	2	2				
85	83	329/2	333/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1268									149						
85	83	659/4	667/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1269									149						
85	83	165	167	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1270									149						
85	83	661/4	669/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1271									149						
85	83	331/2	335/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1272									149						
85	83	166	168	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1273									149						
85	83	329/2	333/2	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	1274															
85	83	659/4	667/4	0.25		1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	1275															
85	83	165	167	0.25		1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	1276															
85	83	661/4	669/4	0.25		3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	1277															
85	83	331/2	335/2	0.25		1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	1278															
85	83	663/4	671/4	0.25		5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	1279															
85	83	166	168	0.25		3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	1280															
85	83	665/4	673/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1281															
85	83	329/2	333/2	0.0		0	0	Spanner	2/4	2	1	0													150						
85	83	329/2	333/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	1282									150						
85	83	659/4	667/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1283									150						
85	83	165	167	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1284									150						
85	83	661/4	669/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1285									150						
85	83	331/2	335/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1286									150						
85	83	663/4	671/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1287									150						
85	83	166	168	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1288									150						
85	83	665/4	673/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1289															
86	84	333/2	337/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1290															
86	84	167	169	0.0		1/8	1/8	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>rinforzando"												
86	84	167	169	1.5		1/8	1/8	Chord	2/4	1	1	3/8		1/4	3/2	1291		articAccentAbove													
86	84	1345/8	1361/8	0.0		13/32	13/32	Spanner	2/4	1	1	0																10			
86	84	333/2	337/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	1292												10			
86	84	167	169	0.125		1/8	1/8	Chord	2/4	1	2	1/32		1/32	1	1293												10			
86	84	1337/8	1353/8	0.125		5/32	5/32	Chord	2/4	1	2	1/32		1/32	1	1294												10			
86	84	669/4	677/4	0.125		3/16	3/16	Chord	2/4	1	2	1/32		1/32	1	1295												10			
86	84	1339/8	1355/8	0.125		7/32	7/32	Chord	2/4	1	2	1/32		1/32	1	1296												10			
86	84	335/2	339/2	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1297												10			
86	84	168	170	0.125		3/8	3/8	Chord	2/4	1	2	1/32		1/32	1	1298												10			
86	84	1345/8	1361/8	0.125		13/32	13/32	Chord	2/4	1	2	1/32		1/32	1	1299												10			
86	84	673/4	681/4	0.125		7/16	7/16	Chord	2/4	1	2	1/32		1/32	1	1300												10			
86	84	1347/8	1363/8	0.125		15/32	15/32	Chord	2/4	1	2	1/32		1/32	1	1301												10			
86	84	167	169	0.125		1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	1302									151						
86	84	1337/8	1353/8	0.125		5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	1303									151						
86	84	669/4	677/4	0.125		3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	1304									151						
86	84	1339/8	1355/8	0.125		7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	1305									151						
86	84	335/2	339/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1306		articStaccatoBelow													
86	84	168	170	0.125		3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	1307									152						
86	84	1345/8	1361/8	0.125		13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	1308									152						
86	84	673/4	681/4	0.125		7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	1309									152						
86	84	1347/8	1363/8	0.125		15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	1310									152						
87	85	337/2	341/2	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	1311												10			
87	85	339/2	343/2	0.0		1/4	1/4	Spanner	2/4	1	1	0																			
87	85	170	172	0.0		3/8	3/8	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>cantando"												
87	85	170	172	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1312									153						
87	85	337/2	341/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	1313															
87	85	169	171	0.125		1/8	1/8	Chord	2/4	1	2	1/32		1/32	1	1314															
87	85	1353/8	1369/8	0.125		5/32	5/32	Chord	2/4	1	2	1/32		1/32	1	1315															
87	85	677/4	685/4	0.125		3/16	3/16	Chord	2/4	1	2	1/32		1/32	1	1316															
87	85	1355/8	1371/8	0.125		7/32	7/32	Chord	2/4	1	2	1/32		1/32	1	1317															
87	85	339/2	343/2	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1318															
87	85	337/2	341/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1319		articStaccatoBelow													
87	85	169	171	0.125		1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	1320									154						
87	85	1353/8	1369/8	0.125		5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	1321									154						
87	85	677/4	685/4	0.125		3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	1322									154						
87	85	1355/8	1371/8	0.125		7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	1323									154						
87	85	339/2	343/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1324															
87	85	170	172	0.0		3/8	3/8	Dynamic	2/4	2	1	0					p														
87	85	170	172	0.125		3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	1325									155						
87	85	1361/8	1377/8	0.0		13/32	13/32	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>tranquillo"						155						
87	85	1361/8	1377/8	0.125		13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	1326									155						
87	85	681/4	689/4	0.125		7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	1327									155						
87	85	1363/8	1379/8	0.125		15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	1328									155						
88	86	341/2	345/2	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	1329															
88	86	172	174	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1330									156						
88	86	689/4	697/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1331									156						
88	86	683/4	691/4	0.25		1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	1332															
88	86	171	173	0.25		1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	1333															
88	86	685/4	693/4	0.25		3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	1334															
88	86	343/2	347/2	0.25		1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	1335															
88	86	687/4	695/4	0.25		5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	1336															
88	86	172	174	0.25		3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	1337															
88	86	689/4	697/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1338															
88	86	341/2	345/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1339															
88	86	171	173	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1340									157						
88	86	685/4	693/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1341									157						
88	86	343/2	347/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1342									157						
88	86	687/4	695/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1343									157						
88	86	172	174	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1344									157						
88	86	689/4	697/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1345									157						
89	87	345/2	349/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1346									156						
89	87	691/4	699/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1347									156						
89	87	173	175	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1348									156						
89	87	693/4	701/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1349									156						
89	87	347/2	351/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1350									156						
89	87	174	176	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1351									156						
89	87	345/2	349/2	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	1352															
89	87	691/4	699/4	0.25		1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	1353															
89	87	173	175	0.25		1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	1354															
89	87	693/4	701/4	0.25		3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	1355															
89	87	347/2	351/2	0.25		1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	1356															
89	87	695/4	703/4	0.25		5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	1357															
89	87	174	176	0.25		3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	1358															
89	87	697/4	705/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1359															
89	87	345/2	349/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	1360									157						
89	87	691/4	699/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1361									157						
89	87	173	175	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1362									157						
89	87	693/4	701/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1363									157						
89	87	347/2	351/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1364									157						
89	87	695/4	703/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1365									157						
89	87	174	176	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1366									157						
89	87	697/4	705/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1367															
90	88	349/2	353/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1368															
90	88	175	177	0.0		1/8	1/8	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>rinforzando"												
90	88	175	177	1.5		1/8	1/8	Chord	2/4	1	1	3/8		1/4	3/2	1369		articAccentAbove													
90	88	176	178	0.0		3/8	3/8	Spanner	2/4	1	1	0																11			
90	88	349/2	353/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	1370												11			
90	88	175	177	0.125		1/8	1/8	Chord	2/4	1	2	1/32		1/32	1	1371												11			
90	88	1401/8	1417/8	0.125		5/32	5/32	Chord	2/4	1	2	1/32		1/32	1	1372												11			
90	88	701/4	709/4	0.125		3/16	3/16	Chord	2/4	1	2	1/32		1/32	1	1373												11			
90	88	1403/8	1419/8	0.125		7/32	7/32	Chord	2/4	1	2	1/32		1/32	1	1374												11			
90	88	351/2	355/2	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1375												11			
90	88	176	178	0.125		3/8	3/8	Chord	2/4	1	2	1/32		1/32	1	1376												11			
90	88	1409/8	1425/8	0.125		13/32	13/32	Chord	2/4	1	2	1/32		1/32	1	1377												11			
90	88	705/4	713/4	0.125		7/16	7/16	Chord	2/4	1	2	1/32		1/32	1	1378												11			
90	88	1411/8	1427/8	0.125		15/32	15/32	Chord	2/4	1	2	1/32		1/32	1	1379												11			
90	88	175	177	0.0		1/8	1/8	StaffText	2/4	2	1	0							irato												
90	88	175	177	0.125		1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	1380									158						
90	88	1401/8	1417/8	0.125		5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	1381									158						
90	88	701/4	709/4	0.125		3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	1382									158						
90	88	1403/8	1419/8	0.125		7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	1383									158						
90	88	351/2	355/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1384															
90	88	176	178	0.125		3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	1385									159						
90	88	1409/8	1425/8	0.125		13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	1386									159						
90	88	705/4	713/4	0.125		7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	1387									159						
90	88	1411/8	1427/8	0.125		15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	1388									159						
91	89	353/2	357/2	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	1389												11			
91	89	178	180	0.0		3/8	3/8	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>cantando"												
91	89	178	180	0.0		3/8	3/8	Dynamic	2/4	1	1	0					p														
91	89	178	180	0.0		3/8	3/8	Spanner	2/4	1	1	0																			
91	89	178	180	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1390									160						
91	89	353/2	357/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	1391															
91	89	177	179	0.125		1/8	1/8	Chord	2/4	1	2	1/32		1/32	1	1392															
91	89	1417/8	1433/8	0.125		5/32	5/32	Chord	2/4	1	2	1/32		1/32	1	1393															
91	89	709/4	717/4	0.125		3/16	3/16	Chord	2/4	1	2	1/32		1/32	1	1394															
91	89	1419/8	1435/8	0.125		7/32	7/32	Chord	2/4	1	2	1/32		1/32	1	1395															
91	89	355/2	359/2	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1396															
91	89	353/2	357/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1397															
91	89	177	179	0.125		1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	1398									161						
91	89	1417/8	1433/8	0.125		5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	1399									161						
91	89	709/4	717/4	0.125		3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	1400									161						
91	89	1419/8	1435/8	0.125		7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	1401									161						
91	89	355/2	359/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1402															
91	89	178	180	0.125		3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	1403									162						
91	89	1425/8	1441/8	0.125		13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	1404									162						
91	89	713/4	721/4	0.125		7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	1405									162						
91	89	1427/8	1443/8	0.125		15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	1406									162						
92	90	357/2	361/2	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	1407															
92	90	180	182	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1408									163						
92	90	721/4	729/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1409									163						
92	90	715/4	723/4	0.25		1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	1410															
92	90	179	181	0.25		1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	1411															
92	90	717/4	725/4	0.25		3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	1412															
92	90	359/2	363/2	0.25		1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	1413															
92	90	719/4	727/4	0.25		5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	1414															
92	90	180	182	0.25		3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	1415															
92	90	721/4	729/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1416															
92	90	357/2	361/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1417															
92	90	179	181	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1418									164						
92	90	717/4	725/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1419									164						
92	90	359/2	363/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1420									164						
92	90	719/4	727/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1421									164						
92	90	180	182	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1422									164						
92	90	721/4	729/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1423									164						
93	91	361/2	365/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1424									163						
93	91	723/4	731/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1425									163						
93	91	181	183	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1426									163						
93	91	725/4	733/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1427									163						
93	91	363/2	367/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1428									163						
93	91	182	184	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1429									163, 165						
93	91	361/2	365/2	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	1430															
93	91	723/4	731/4	0.25		1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	1431															
93	91	181	183	0.25		1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	1432															
93	91	725/4	733/4	0.25		3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	1433															
93	91	363/2	367/2	0.25		1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	1434															
93	91	727/4	735/4	0.25		5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	1435															
93	91	182	184	0.25		3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	1436															
93	91	729/4	737/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1437															
93	91	361/2	365/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	1438									164						
93	91	723/4	731/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1439									164						
93	91	181	183	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1440									164						
93	91	725/4	733/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1441									164						
93	91	363/2	367/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1442									164						
93	91	727/4	735/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1443									164						
93	91	182	184	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1444									164						
93	91	729/4	737/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1445															
94	92	365/2	369/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1446															
94	92	183	185	0.0		1/8	1/8	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>rinforz."												
94	92	183	185	1.5		1/8	1/8	Chord	2/4	1	1	3/8		1/4	3/2	1447															
94	92	365/2	369/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	1448															
94	92	183	185	0.125		1/8	1/8	Chord	2/4	1	2	1/32		1/32	1	1449									166						
94	92	1465/8	1481/8	0.125		5/32	5/32	Chord	2/4	1	2	1/32		1/32	1	1450									166						
94	92	733/4	741/4	0.125		3/16	3/16	Chord	2/4	1	2	1/32		1/32	1	1451									166						
94	92	1467/8	1483/8	0.125		7/32	7/32	Chord	2/4	1	2	1/32		1/32	1	1452									166						
94	92	367/2	371/2	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1453															
94	92	184	186	0.125		3/8	3/8	Chord	2/4	1	2	1/32		1/32	1	1454									167						
94	92	1473/8	1489/8	0.125		13/32	13/32	Chord	2/4	1	2	1/32		1/32	1	1455									167						
94	92	737/4	745/4	0.125		7/16	7/16	Chord	2/4	1	2	1/32		1/32	1	1456									167						
94	92	1475/8	1491/8	0.125		15/32	15/32	Chord	2/4	1	2	1/32		1/32	1	1457									167						
94	92	183	185	0.125		1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	1458									168						
94	92	1465/8	1481/8	0.125		5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	1459									168						
94	92	733/4	741/4	0.125		3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	1460									168						
94	92	1467/8	1483/8	0.125		7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	1461									168						
94	92	367/2	371/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1462															
94	92	184	186	0.125		3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	1463									169						
94	92	1473/8	1489/8	0.125		13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	1464									169						
94	92	737/4	745/4	0.125		7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	1465									169						
94	92	1475/8	1491/8	0.125		15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	1466									169						
95	93	369/2	373/2	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	1467															
95	93	186	188	0.0		3/8	3/8	StaffText	2/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>slentando"												
95	93	186	188	0.0		3/8	3/8	Dynamic	2/4	1	1	0					p														
95	93	186	188	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1468									170						
95	93	745/4	753/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1469															
95	93	369/2	373/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	1470															
95	93	185	187	0.125		1/8	1/8	Chord	2/4	1	2	1/32		1/32	1	1471									171						
95	93	1481/8	1497/8	0.125		5/32	5/32	Chord	2/4	1	2	1/32		1/32	1	1472									171						
95	93	741/4	749/4	0.125		3/16	3/16	Chord	2/4	1	2	1/32		1/32	1	1473									171						
95	93	1483/8	1499/8	0.125		7/32	7/32	Chord	2/4	1	2	1/32		1/32	1	1474									171						
95	93	371/2	375/2	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1475															
95	93	369/2	373/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1476															
95	93	185	187	0.125		1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	1477									172						
95	93	1481/8	1497/8	0.125		5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	1478									172						
95	93	741/4	749/4	0.125		3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	1479									172						
95	93	1483/8	1499/8	0.125		7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	1480									172						
95	93	371/2	375/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1481															
96	94	373/2	377/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1482									173						
96	94	747/4	755/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1483									173						
96	94	187	189	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1484									173						
96	94	749/4	757/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1485															
96	94	375/2	379/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1486									174						
96	94	751/4	759/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1487									174						
96	94	188	190	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1488									174						
96	94	753/4	761/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1489															
96	94	747/4	755/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1490									175						
96	94	187	189	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1491									175						
96	94	749/4	757/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1492									175						
96	94	375/2	379/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1493									175						
96	94	751/4	759/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1494									175						
96	94	188	190	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1495															
97	95	377/2	381/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1496									176						
97	95	189	191	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1497															
97	95	379/2	383/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1498									177						
97	95	759/4	767/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1499									177						
97	95	190	192	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1500									177						
97	95	761/4	769/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1501															
97	95	755/4	763/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1502									178						
97	95	189	191	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1503									178						
97	95	757/4	765/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1504									178						
97	95	379/2	383/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1505															
98	96	381/2	385/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1506									179						
98	96	763/4	771/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1507									179						
98	96	191	193	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1508									179						
98	96	765/4	773/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1509															
98	96	383/2	387/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1510									180						
98	96	767/4	775/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1511									180						
98	96	192	194	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1512									180						
98	96	769/4	777/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1513															
98	96	763/4	771/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1514									181						
98	96	191	193	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1515									181						
98	96	765/4	773/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1516									181						
98	96	383/2	387/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1517									181						
98	96	767/4	775/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1518									181						
98	96	192	194	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1519															
99	97	385/2	389/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1520									182						
99	97	193	195	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1521															
