mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
65	64	253/2	253/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	741									146		
65	64	509/4	509/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	742									146		
65	64	255/2	255/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	743									146		
65	64	128	128	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	744		ornamentShortTrill							146		
65	64	513/4	513/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	745									146		
65	64	253/2	253/2	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	746											
65	64	255/2	255/2	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	747											
65	64	253/2	253/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	748									147		
65	64	127	127	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	749											
65	64	255/2	255/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	750									148		
65	64	128	128	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	751											
66	65	257/2	257/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	752									146		
66	65	515/4	515/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	753									146		
66	65	129	129	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	754									146		
66	65	130	130	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	755		ornamentShortTrill							146		
66	65	521/4	521/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	756											
66	65	257/2	257/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	757											
66	65	129	129	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	758											
66	65	259/2	259/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	759											
66	65	130	130	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	760											
66	65	257/2	257/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	761									149		
66	65	129	129	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	762											
66	65	259/2	259/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	763									150		
66	65	130	130	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	764											
67	66	261/2	261/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	765									151		
67	66	523/4	523/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	766									151		
67	66	131	131	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	767											
67	66	263/2	263/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	768									152		
67	66	527/4	527/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	769									152		
67	66	132	132	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	770											
67	66	261/2	261/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	771											
67	66	131	131	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	772											
67	66	263/2	263/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	773											
67	66	132	132	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	774											
67	66	261/2	261/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	775									153		
67	66	131	131	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	776											
67	66	263/2	263/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	777									154		
67	66	132	132	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	778											
68	67	265/2	265/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	779									155		
68	67	531/4	531/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	780									155		
68	67	133	133	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	781									155		
68	67	134	134	0.0	3/8	3/8	Chord	2/4	1	1	0	grace16	1/16	1	782									155		
68	67	134	134	0.0	3/8	3/8	Chord	2/4	1	1	0	grace16	1/16	1	783									155		
68	67	134	134	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	784									155		
68	67	537/4	537/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	785											
68	67	265/2	265/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	786											
68	67	133	133	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	787											
68	67	267/2	267/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	788											
68	67	265/2	265/2	0.0	0	0	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>allargando"								
68	67	265/2	265/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	789									156		
68	67	133	133	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	790											
68	67	267/2	267/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	791									157		
68	67	134	134	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	792									157		
68	67	537/4	537/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	793											
69	68	269/2	269/2	0.0	0	0	StaffText	2/4	1	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>sff"								
69	68	269/2	269/2	0.0	0	0	StaffText	2/4	1	1	0							Con moto								
69	68	269/2	269/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	794											
69	68	135	135	0.0	1/8	1/8	Dynamic	2/4	1	1	0					p										
69	68	135	135	0.0	1/8	1/8	Spanner	2/4	1	1	0														7	
69	68	135	135	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	795									158	7	
69	68	271/2	271/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	796									158	7	
69	68	136	136	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	797									158	7	
69	68	269/2	269/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	798											
69	68	135	135	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	799											
69	68	271/2	271/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	800											
69	68	136	136	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	801											
69	68	135	135	1.5	1/8	1/8	Chord	2/4	2	2	3/8		1/4	3/2	802									159		
70	69	273/2	273/2	0.0	0	0	Dynamic	2/4	1	1	0					sf										
70	69	273/2	273/2	0.0	0	0	Spanner	2/4	1	1	0															
70	69	273/2	273/2	0.0	0	0	Spanner	2/4	1	1	0														8	
70	69	273/2	273/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	803										8	
70	69	137	137	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	804									160	8	
70	69	275/2	275/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	805									160	8	
70	69	138	138	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	806									160	8	
70	69	273/2	273/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	807											
70	69	137	137	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	808											
70	69	275/2	275/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	809											
70	69	138	138	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	810											
70	69	137	137	1.5	1/8	1/8	Chord	2/4	2	2	3/8		1/4	3/2	811									161		
71	70	277/2	277/2	0.0	0	0	Dynamic	2/4	1	1	0					sf										
71	70	277/2	277/2	0.0	0	0	Spanner	2/4	1	1	0															
71	70	277/2	277/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	812											
71	70	139	139	0.0	1/8	1/8	Spanner	2/4	1	1	0														9	
71	70	139	139	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	813									162	9	
71	70	279/2	279/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	814									162	9	
71	70	140	140	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	815									162	9	
71	70	277/2	277/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	816											
71	70	139	139	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	817									163		
71	70	279/2	279/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	818									163		
71	70	140	140	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	819									163		
71	70	139	139	1.0	1/8	1/8	Chord	2/4	2	2	1/4		1/4	1	820											
71	70	140	140	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	821											
72	71	281/2	281/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	822									162	9	
72	71	141	141	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	823									162	9	
72	71	283/2	283/2	0.0	1/4	1/4	Spanner	2/4	1	1	0															
72	71	283/2	283/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	824											
72	71	142	142	0.0	3/8	3/8	Dynamic	2/4	1	1	0					ff										
72	71	142	142	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	825									164		
72	71	281/2	281/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	826									163		
72	71	141	141	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	827									163		
72	71	283/2	283/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	828											
72	71	142	142	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	829									165		
72	71	281/2	281/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	830											
72	71	141	141	1.0	1/8	1/8	Chord	2/4	2	2	1/4		1/4	1	831											
73	72	285/2	285/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	832									164		
73	72	143	143	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	833									164		
73	72	287/2	287/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	834											
73	72	144	144	0.0	3/8	3/8	Spanner	2/4	1	1	0														10	
73	72	144	144	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	835									166	10	
73	72	285/2	285/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	836									165		
73	72	143	143	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	837									165		
73	72	287/2	287/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	838											
73	72	144	144	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	839									167		
74	73	289/2	289/2	0.0	0	0	Spanner	2/4	1	1	0													166		
74	73	289/2	289/2	0.0	0	0	Spanner	2/4	1	1	0													166		14
74	73	289/2	289/2	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	840									166		14
74	73	1159/8	1159/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	841									166		14
74	73	145	145	0.0	1/8	1/8	Spanner	2/4	1	1	0													166		
74	73	145	145	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	842									166		
74	73	291/2	291/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	843											
74	73	146	146	0.0	3/8	3/8	Spanner	2/4	1	1	0														11	
74	73	146	146	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	844									168	11	
74	73	289/2	289/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	845									167		
74	73	145	145	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	846									167		
74	73	291/2	291/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	847											
74	73	146	146	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	848									169		
75	74	293/2	293/2	0.0	0	0	Spanner	2/4	1	1	0													168		
75	74	293/2	293/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	849									168		
75	74	147	147	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	850									168		
75	74	883/6	883/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	851									168		
75	74	442/3	442/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	852									168		
75	74	295/2	295/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	853									168		
75	74	443/3	443/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	854									168		
75	74	887/6	887/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	855									168		
75	74	148	148	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	856											
75	74	445/3	445/3	0.0	11/24	11/24	Spanner	2/4	1	1	0															15
75	74	445/3	445/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	857									170		15
75	74	293/2	293/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	858											15
75	74	147	147	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	859											15
75	74	293/2	293/2	0.0	0	0	Dynamic	2/4	2	1	0					ff								169		
75	74	293/2	293/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	860									169		
75	74	147	147	0.0	1/8	1/8	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>allargando"						169		
75	74	147	147	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	861									169		
75	74	589/4	589/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	862									169		
75	74	295/2	295/2	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	863									171		
75	74	443/3	443/3	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	864									171		
75	74	887/6	887/6	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	865									171		
75	74	148	148	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	866											
76	75	297/2	297/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	867									170, 172		15
76	75	149	149	0.0	1/8	1/8	Spanner	2/4	1	1	0															
76	75	149	149	1.5	1/8	1/8	Chord	2/4	1	1	3/8		1/4	3/2	868											
76	75	297/2	297/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	869									173		
76	75	149	149	1.5	1/8	1/8	Chord	2/4	2	1	3/8		1/4	3/2	870											
