mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	pedal	Pedal_<sym>keyboardPedalPed</sym>	decrescendo_hairpin	crescendo_hairpin
45	45	176	176	0.16666666666666666	0	0	Chord	4/4	2	1	1/24		1/16	2/3	1376									105					
45	45	1057/6	1057/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	1377									105					
45	45	529/3	529/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	1378									105					
45	45	353/2	353/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	1379									105					
45	45	530/3	530/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	1380									105					
45	45	1061/6	1061/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	1381									105					
45	45	177	177	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	1382									105					
45	45	1063/6	1063/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	1383									105					
45	45	532/3	532/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	1384									105					
45	45	355/2	355/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	1385									105					
45	45	533/3	533/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	1386									105					
45	45	1067/6	1067/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	1387									105					
45	45	178	178	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	1388									105					
45	45	1069/6	1069/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	1389									105					
45	45	535/3	535/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	1390									105					
45	45	357/2	357/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	1391									105					
45	45	536/3	536/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	1392									105					
45	45	1073/6	1073/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	1393									105					
45	45	179	179	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	1394									105					
45	45	1075/6	1075/6	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	1395									105					
45	45	538/3	538/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	1396									105					
45	45	359/2	359/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	1397									105					
45	45	539/3	539/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	1398									105					
45	45	1079/6	1079/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	1399														
46	46	180	180	0.0	0	0	Spanner	4/4	1	1	0																		
46	46	1081/6	1081/6	0.16666666666666666	1/24	1/24	Chord	4/4	1	1	1/24		1/16	2/3	1400									106					
46	46	541/3	541/3	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24		1/16	2/3	1401									106					
46	46	361/2	361/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24		1/16	2/3	1402									106					
46	46	542/3	542/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24		1/16	2/3	1403									106					
46	46	1085/6	1085/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24		1/16	2/3	1404									106					
46	46	181	181	0.16666666666666666	1/4	1/4	Chord	4/4	1	1	1/24		1/16	2/3	1405									106					
46	46	1087/6	1087/6	0.16666666666666666	7/24	7/24	Chord	4/4	1	1	1/24		1/16	2/3	1406									106					
46	46	544/3	544/3	0.16666666666666666	1/3	1/3	Chord	4/4	1	1	1/24		1/16	2/3	1407									106					
46	46	363/2	363/2	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24		1/16	2/3	1408									106					
46	46	545/3	545/3	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24		1/16	2/3	1409									106					
46	46	1091/6	1091/6	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24		1/16	2/3	1410									106					
46	46	182	182	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24		1/16	2/3	1411														
46	46	1093/6	1093/6	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24		1/16	2/3	1412									107					
46	46	547/3	547/3	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24		1/16	2/3	1413									107					
46	46	365/2	365/2	0.16666666666666666	5/8	5/8	Chord	4/4	1	1	1/24		1/16	2/3	1414									107					
46	46	548/3	548/3	0.16666666666666666	2/3	2/3	Chord	4/4	1	1	1/24		1/16	2/3	1415									107					
46	46	1097/6	1097/6	0.16666666666666666	17/24	17/24	Chord	4/4	1	1	1/24		1/16	2/3	1416									107					
46	46	183	183	0.16666666666666666	3/4	3/4	Chord	4/4	1	1	1/24		1/16	2/3	1417									107					
46	46	1099/6	1099/6	0.16666666666666666	19/24	19/24	Chord	4/4	1	1	1/24		1/16	2/3	1418									107					
46	46	550/3	550/3	0.16666666666666666	5/6	5/6	Chord	4/4	1	1	1/24		1/16	2/3	1419									107					
46	46	367/2	367/2	0.16666666666666666	7/8	7/8	Chord	4/4	1	1	1/24		1/16	2/3	1420									107					
46	46	551/3	551/3	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24		1/16	2/3	1421									107					
46	46	1103/6	1103/6	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24		1/16	2/3	1422									107					
46	46	180	180	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>leggierissimo"											
46	46	180	180	0.16666666666666666	0	0	Chord	4/4	2	1	1/24		1/16	2/3	1423									108					
46	46	1081/6	1081/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	1424									108					
46	46	541/3	541/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	1425									108					
46	46	361/2	361/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	1426									108					
46	46	542/3	542/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	1427									108					
46	46	1085/6	1085/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	1428									108					
46	46	181	181	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	1429									108					
46	46	1087/6	1087/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	1430									108					
46	46	544/3	544/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	1431									108					
46	46	363/2	363/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	1432									108					
46	46	545/3	545/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	1433									108					
46	46	1091/6	1091/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	1434														
46	46	182	182	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	1435														
46	46	1093/6	1093/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	1436														
46	46	547/3	547/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	1437														
46	46	365/2	365/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	1438														
46	46	548/3	548/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	1439														
46	46	1097/6	1097/6	0.0	17/24	17/24	StaffText	4/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>mancando"											
46	46	1097/6	1097/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	1440														
46	46	183	183	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	1441														
46	46	1099/6	1099/6	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	1442														
46	46	550/3	550/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	1443														
46	46	367/2	367/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	1444														
46	46	551/3	551/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	1445														
46	46	1103/6	1103/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	1446														
46	46	1087/6	1087/6	0.6666666666666666	7/24	7/24	Chord	4/4	2	2	1/6		1/4	2/3	1447														
46	46	182	182	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	1448														
46	46	1099/6	1099/6	0.6666666666666666	19/24	19/24	Chord	4/4	2	2	1/6		1/4	2/3	1449														
47	47	184	184	0.0	0	0	Spanner	4/4	1	1	0														0				
47	47	184	184	0.16666666666666666	0	0	Chord	4/4	1	1	1/24		1/16	2/3	1450										0				
47	47	1105/6	1105/6	0.16666666666666666	1/24	1/24	Chord	4/4	1	1	1/24		1/16	2/3	1451									109	0				
47	47	553/3	553/3	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24		1/16	2/3	1452									109	0				
47	47	369/2	369/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24		1/16	2/3	1453									109	0				
47	47	554/3	554/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24		1/16	2/3	1454									109	0				
47	47	1109/6	1109/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24		1/16	2/3	1455									109	0				
47	47	185	185	0.16666666666666666	1/4	1/4	Chord	4/4	1	1	1/24		1/16	2/3	1456									109	0				
47	47	1111/6	1111/6	0.16666666666666666	7/24	7/24	Chord	4/4	1	1	1/24		1/16	2/3	1457									109	0				
47	47	556/3	556/3	0.16666666666666666	1/3	1/3	Chord	4/4	1	1	1/24		1/16	2/3	1458									109	0				
47	47	371/2	371/2	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24		1/16	2/3	1459									109	0				
47	47	557/3	557/3	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24		1/16	2/3	1460									109	0				
47	47	1115/6	1115/6	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24		1/16	2/3	1461									109	0				
47	47	186	186	0.0	1/2	1/2	Dynamic	4/4	1	1	0					pp									0				
47	47	186	186	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1462										0				
47	47	373/2	373/2	0.0	5/8	5/8	Spanner	4/4	1	1	0																		
47	47	187	187	0.0	3/4	3/4	Dynamic	4/4	1	1	0					pp													
47	47	187	187	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1463														
47	47	184	184	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1464														
47	47	185	185	0.0	1/4	1/4	Spanner	4/4	2	1	0														1				
47	47	1111/6	1111/6	0.6666666666666666	7/24	7/24	Chord	4/4	2	1	1/6		1/4	2/3	1465										1				
47	47	186	186	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1466										1				
47	47	373/2	373/2	0.0	5/8	5/8	Spanner	4/4	2	1	0																		
47	47	187	187	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1467														
47	47	184	184	0.16666666666666666	0	0	Chord	4/4	2	2	1/24		1/16	2/3	1468														
47	47	1105/6	1105/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	2	1/24		1/16	2/3	1469									110					
47	47	553/3	553/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	2	1/24		1/16	2/3	1470									110					
47	47	369/2	369/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	2	1/24		1/16	2/3	1471									110					
47	47	554/3	554/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	2	1/24		1/16	2/3	1472									110					
47	47	1109/6	1109/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	2	1/24		1/16	2/3	1473									110					
47	47	185	185	0.16666666666666666	1/4	1/4	Chord	4/4	2	2	1/24		1/16	2/3	1474									110					
47	47	1111/6	1111/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	2	1/24		1/16	2/3	1475									110					
47	47	556/3	556/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	2	1/24		1/16	2/3	1476									110					
47	47	371/2	371/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	2	1/24		1/16	2/3	1477									110					
47	47	557/3	557/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	2	1/24		1/16	2/3	1478									110					
47	47	1115/6	1115/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	2	1/24		1/16	2/3	1479									110					
48	48	188	188	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1480														
48	48	188	188	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1481														
