	composer	piece	title	annotator	meter	tempo	measure	beat	chord	altchord	cadence	pedal	numeral	form	figbass	changes	relativeroot	pedalend	phraseend	global_key	local_key
3029	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	166	1	V65/iv				V		65		iv		False	b	III
3030	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	166	2	bII6				bII		6				False	b	III
3031	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	166	3	i64				i		64				False	b	III
3032	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	166	4	V[iv			V	iv						False	b	III
3033	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	167	1	V[bII			V	bII						False	b	III
3034	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	167	3	V[bIIM7			V	bII	M	7				False	b	III
3035	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	167	4	V7(b6)				V		7	b6			False	b	III
3036	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	168	1	i43				i		43				False	b	III
3037	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	168	3.1	vi%7				vi	%	7				False	b	III
3038	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	168	3.2	viio43/bIII				vii	o	43		bIII		False	b	III
3039	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	169	1	bIII6	bIII6			bIII		6				False	b	III
3040	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	169	2	vi%43/bIII				vi	%	43		bIII		False	b	III
3041	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	169	3.2	V43(4)/bIII				V		43	4	bIII		False	b	III
3042	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	169	4.1	viio65/bIII				vii	o	65		bIII		False	b	III
3043	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	169	4.2	viio43/bIII				vii	o	43		bIII		False	b	III
3044	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	170	1	bIII6	bIII6			bIII		6				False	b	III
3045	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	170	2	vi%43/bIII				vi	%	43		bIII		False	b	III
3046	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	170	3.2	V43(4)/bIII				V		43	4	bIII		False	b	III
3047	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	170	4.1	viio65/bIII				vii	o	65		bIII		False	b	III
3048	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	170	4.2	viio43/bIII				vii	o	43		bIII		False	b	III
3049	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	171	1	@none				@none						False	b	III
3050	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	171	2	#iv%43/bIII	#iv%43/bIII			#iv	%	43		bIII		False	b	III
3051	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	171	3.1	bIII				bIII						False	b	III
3052	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	171	3.2	bIII[#ivo			bIII	#iv	o					False	b	III
3053	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	172	1.1	bIII				bIII						False	b	III
3054	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	172	1.2	#iv%43/bIII	#iv%43/bIII			#iv	%	43		bIII		False	b	III
3055	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	172	3.1	bIII				bIII						False	b	III
3056	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	172	3.2	bIII[#ivo			bIII	#iv	o					False	b	III
3057	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	173	1.1	bIII				bIII						False	b	III
3058	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	173	2	vii6				vii		6				False	b	III
3059	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	173	3	iio6/bvii				ii	o	6		bvii		False	b	III
3060	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	173	4.2	V/bvii	V/bvii			V				bvii		False	b	III
3061	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	174	1	bvii64	bII6			bvii		64				False	b	III
3062	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	174	2.2	#vio7				#vi	o	7				False	b	III
3063	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	174	4	V				V						False	b	III
3064	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	175	1	I\\		IAC		I						True	b	III
3065	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	175	3.1	V7(9)/bIII				V		7	9	bIII		False	b	III
3066	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	175	3.2	V7/bIII				V		7		bIII		False	b	III
3067	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	175	4	bII6[viio/iv	viio2/iv									False	b	III
3068	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	176	1	I[iv6			I	iv		6				False	b	III
3069	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	176	2	iio6/iv				ii	o	6		iv		False	b	III
3070	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	176	3	III/iv				III				iv		False	b	III
3071	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	176	4	iv6/iv				iv		6		iv		False	b	III
3072	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	177	1	vii64				vii		64				False	b	III
3073	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	177	2	vii6				vii		6				False	b	III
3074	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	177	3	iio6/bvii				ii	o	6		bvii		False	b	III
3075	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	177	4.2	V/bvii	V/bvii			V				bvii		False	b	III
3076	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	178	1	bvii64	bII6			bvii		64				False	b	III
3077	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	178	2.2	#vio7				#vi	o	7				False	b	III
3078	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	178	4	V				V						False	b	III
3079	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	179	1	V2/bII				V		2		bII		False	b	III
3080	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	179	2	bII6				bII		6				False	b	III
3081	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	179	3.2	Fr6				Fr		6				False	b	III
3082	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	179	4.2	V	V			V						False	b	III
3083	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	180	1	I64	iii6			I		64				False	b	III
3084	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	180	2.2	iio64	#viio7/vi			ii	o	64				False	b	III
3085	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	180	4	vi				vi						False	b	III
3086	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	181	1	V9(b6)/bIII				V		9	b6	bIII		False	b	III
3087	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	181	2	viio6/iv				vii	o	6		iv		False	b	III
3088	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	181	3.2	Fr6/ii				Fr		6		ii		False	b	III
3089	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	181	4.2	V/ii	V/ii			V				ii		False	b	III
3090	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	182	1	ii64	IV6			ii		64				False	b	III
3091	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	182	2.2	viio64/iv				vii	o	64		iv		False	b	III
3092	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	182	4	viio				vii	o					False	b	III
3093	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	183	1.1	I				I						False	b	III
3094	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	183	1.2	ii%7/iii				ii	%	7		iii		False	b	III
3095	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	183	2	V/iii				V				iii		False	b	III
3096	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	183	3	ii%7/iii				ii	%	7		iii		False	b	III
3097	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	183	4	V7/iii				V		7		iii		False	b	III
3098	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	184	1	ii%7/iii				ii	%	7		iii		False	b	III
3099	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	184	2	V/iii				V				iii		False	b	III
3100	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	184	3	ii%7/iii				ii	%	7		iii		False	b	III
3101	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	184	4	V7/iii				V		7		iii		False	b	III
3102	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	185	1	.i.V\\		HC		V						True	b	i
3103	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	185	3.1	V7(9)/VII				V		7	9	VII		False	b	i
3104	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	185	3.2	V7/VII				V		7		VII		False	b	i
3105	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	185	4.2	#viio2				#vii	o	2				False	b	i
3106	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	186	1	i43				i		43				False	b	i
3107	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	186	2	viio6				vii	o	6				False	b	i
3108	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	186	3	III6				III		6				False	b	i
3109	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	186	4	iv6				iv		6				False	b	i
3110	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	187	1	bv64				bv		64				False	b	i
3111	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	187	2	V64/bv				V		64		bv		False	b	i
3112	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	187	3.1	IVM43(9)/bv				IV	M	43	9	bv		False	b	i
3113	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	187	3.2	IVM43/bv				IV	M	43		bv		False	b	i
3114	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	187	4.2	#viio65/bv				#vii	o	65		bv		False	b	i
3115	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	188	1	bv43				bv		43				False	b	i
3116	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	188	2	iio6/bv				ii	o	6		bv		False	b	i
3117	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	188	3	III64/bv				III		64		bv		False	b	i
3118	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	188	4	iv/bv				iv				bv		False	b	i
3119	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	189	1	V				V						False	b	i
3120	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	189	2	V[#vio			V	#vi	o					False	b	i
3121	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	189	3	V9				V		9				False	b	i
3122	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	189	4	Ger6	V65/bII			Ger		6				False	b	i
3123	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	190	1	V/bv				V				bv		False	b	i
3124	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	190	2	bv64				bv		64				False	b	i
3125	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	190	3	V9/bv				V		9		bv		False	b	i
3126	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	190	4	Ger6/bv	V65/V			Ger		6		bv		False	b	i
3127	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	191	1	V				V						False	b	i
3128	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	191	2	iv7				iv		7				False	b	i
3129	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	191	3	ii%2				ii	%	2				False	b	i
3130	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	191	4	Ger6	V7/bII			Ger		6				False	b	i
3131	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	192	1	V/bv				V				bv		False	b	i
3132	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	192	2	iv7/bv				iv		7		bv		False	b	i
3133	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	192	3	ii%2/bv				ii	%	2		bv		False	b	i
3134	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	192	4	Ger6/bv	V7/V			Ger		6		bv		False	b	i
3135	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	193	1	V7				V		7				False	b	i
3136	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	193	2	VI6				VI		6				False	b	i
3137	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	193	3	V7/bv				V		7		bv		False	b	i
3138	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	193	4	Ger6/bv	V65/V			Ger		6		bv		False	b	i
3139	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	194	1	V7				V		7				False	b	i
3140	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	194	2	VI6				VI		6				False	b	i
3141	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	194	3	V7/bv				V		7		bv		False	b	i
3142	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	194	4	Ger6/bv	V65/V			Ger		6		bv		False	b	i
3143	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	195	1	V7				V		7				False	b	i
3144	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	195	2	VI6				VI		6				False	b	i
3145	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	195	3	V65/VI				V		65		VI		False	b	i
3146	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	195	4.1	bII64(6)				bII		64	6			False	b	i
3147	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	195	4.2	bII64				bII		64				False	b	i
3148	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	196	1	i6				i		6				False	b	i
3149	Nikolai Medtner	op.34_no.1	" Skazka in B minor, op. 34 No. 1 ""Magic Violin"" (1916-1917)"	Wendelin Bitzan	3/4	Tempo cangiando, abbandonamente	196	2	vii				vii						False	b	i
